SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11
3,0.25,1,1,0.9672131,0.9016393,0.8688525,0.852459,0.8032787,0.7868852,0.7213115,0.5737705,0.5245902,0.03278689,0
4,0.25,1,1,0.9672131,0.9344262,0.9180328,0.7868852,0.7377049,0.704918,0.6393443,0.5737705,0.5245902,0.03278689,0
5,0.25,1,1,0.9508197,0.9344262,0.8688525,0.852459,0.8360656,0.8032787,0.7213115,0.6885246,0.6393443,0.6065574,0
6,0.25,1,1,0.9672131,0.9508197,0.9180328,0.8688525,0.7377049,0.7213115,0.6721311,0.6065574,0.09836066,0.06557377,0
7,0.25,1,1,0.9836066,0.9344262,0.8852459,0.8688525,0.8360656,0.8032787,0.7377049,0.704918,0.6557377,0.6065574,0
8,0.25,1,1,0.8688525,0.852459,0.8196721,0.7540984,0.704918,0.6721311,0.6229508,0.5901639,0.08196721,0.03278689,0
9,0.25,1,1,0.9836066,0.9508197,0.8852459,0.8688525,0.8196721,0.6721311,0.6229508,0.5901639,0.08196721,0.04918033,0
10,0.25,1,1,0.9836066,0.9180328,0.8852459,0.8360656,0.8032787,0.7540984,0.7377049,0.6065574,0.5737705,0.5081967,0
11,0.25,1,1,0.9344262,0.9180328,0.8852459,0.8360656,0.7868852,0.7540984,0.7377049,0.704918,0.5737705,0.5081967,0
12,0.25,1,1,0.9344262,0.9180328,0.8852459,0.8688525,0.8196721,0.7704918,0.7377049,0.5901639,0.557377,0.5245902,0
13,0.25,1,1,0.9836066,0.9672131,0.9344262,0.9016393,0.8360656,0.7868852,0.7213115,0.6721311,0.6393443,0.03278689,0
14,0.25,1,1,0.9836066,0.9508197,0.9180328,0.8688525,0.8196721,0.7868852,0.7213115,0.704918,0.6557377,0.5081967,0
15,0.25,1,1,0.9344262,0.9180328,0.8852459,0.8688525,0.8196721,0.7704918,0.704918,0.6721311,0.6393443,0.6065574,0
16,0.25,1,1,0.9836066,0.9508197,0.9180328,0.8852459,0.8360656,0.8196721,0.8032787,0.7213115,0.6721311,0.06557377,0
17,0.25,1,1,0.9508197,0.9180328,0.9016393,0.8360656,0.7868852,0.7540984,0.7377049,0.704918,0.6885246,0.5409836,0
18,0.25,1,1,0.9508197,0.9344262,0.9016393,0.8688525,0.8360656,0.7704918,0.7213115,0.704918,0.5737705,0.03278689,0
19,0.25,1,1,0.9344262,0.9180328,0.9016393,0.852459,0.8196721,0.7704918,0.7213115,0.6721311,0.06557377,0.03278689,0
20,0.25,1,1,0.9672131,0.9344262,0.8852459,0.852459,0.8032787,0.7377049,0.7213115,0.704918,0.5737705,0.4918033,0
21,0.25,1,1,0.9836066,0.852459,0.8196721,0.7540984,0.704918,0.6721311,0.6393443,0.5901639,0.08196721,0.04918033,0
22,0.25,1,1,0.9672131,0.9508197,0.9180328,0.852459,0.8032787,0.7868852,0.7540984,0.7213115,0.557377,0.5081967,0
23,0.25,1,1,0.9836066,0.9344262,0.9180328,0.9016393,0.8688525,0.7868852,0.7213115,0.6885246,0.6393443,0.03278689,0
24,0.25,1,1,0.9344262,0.9180328,0.9016393,0.8688525,0.8360656,0.7868852,0.7377049,0.6065574,0.5737705,0.03278689,0
25,0.25,1,1,0.9672131,0.8360656,0.7868852,0.7540984,0.7377049,0.7213115,0.6885246,0.6229508,0.5901639,0.5409836,0
26,0.25,1,1,0.9836066,0.9672131,0.9180328,0.8688525,0.7377049,0.6721311,0.6393443,0.5737705,0.5409836,0.5081967,0
27,0.25,1,1,0.9344262,0.9016393,0.8852459,0.7540984,0.7377049,0.704918,0.6557377,0.6065574,0.5245902,0.4918033,0
28,0.25,1,1,0.9836066,0.9344262,0.8852459,0.8196721,0.7704918,0.6393443,0.6065574,0.5737705,0.5409836,0.5081967,0
29,0.25,1,1,0.9508197,0.9344262,0.9180328,0.8852459,0.8196721,0.7868852,0.7540984,0.147541,0.08196721,0.04918033,0
30,0.25,1,1,0.9836066,0.9180328,0.8852459,0.852459,0.8196721,0.7868852,0.7377049,0.6065574,0.557377,0.5081967,0
31,0.25,1,1,0.9508197,0.8196721,0.7868852,0.7213115,0.6885246,0.6557377,0.6065574,0.5901639,0.06557377,0.03278689,0
32,0.25,1,1,0.9344262,0.8852459,0.852459,0.8196721,0.8032787,0.6721311,0.6393443,0.6065574,0.557377,0.03278689,0
33,0.25,1,1,0.9836066,0.9672131,0.9016393,0.8688525,0.8032787,0.7540984,0.7213115,0.6885246,0.6557377,0.6065574,0
34,0.25,1,1,0.9836066,0.9672131,0.9508197,0.9180328,0.852459,0.704918,0.6721311,0.6229508,0.5737705,0.03278689,0
35,0.25,1,1,0.9508197,0.9016393,0.7704918,0.7540984,0.704918,0.6721311,0.6229508,0.5901639,0.5245902,0.4918033,0
36,0.25,1,1,0.9836066,0.852459,0.8196721,0.7868852,0.7704918,0.7377049,0.6885246,0.147541,0.1147541,0.06557377,0
37,0.25,1,1,0.9344262,0.9180328,0.9016393,0.8688525,0.8360656,0.8032787,0.7377049,0.6885246,0.6393443,0.03278689,0
38,0.25,1,1,0.9508197,0.8852459,0.8360656,0.8196721,0.7868852,0.7704918,0.6393443,0.557377,0.06557377,0.03278689,0
39,0.25,1,1,0.9836066,0.9672131,0.9344262,0.8852459,0.852459,0.7868852,0.7540984,0.704918,0.6393443,0.5081967,0
40,0.25,1,1,0.9508197,0.9344262,0.8688525,0.8360656,0.8032787,0.7868852,0.7377049,0.6065574,0.5245902,0.4918033,0
41,0.25,1,1,0.9344262,0.8032787,0.7540984,0.7377049,0.7213115,0.6885246,0.6557377,0.1147541,0.08196721,0.03278689,0
42,0.25,1,1,0.9836066,0.9672131,0.9344262,0.9016393,0.8360656,0.7704918,0.7213115,0.6885246,0.08196721,0.04918033,0
43,0.25,1,1,0.9836066,0.9672131,0.9016393,0.8688525,0.8360656,0.7868852,0.7377049,0.704918,0.09836066,0.03278689,0
44,0.25,1,1,0.9672131,0.9180328,0.8852459,0.8688525,0.8360656,0.8196721,0.7540984,0.704918,0.557377,0.5081967,0
45,0.25,1,1,0.9836066,0.9508197,0.8852459,0.852459,0.7213115,0.6885246,0.6393443,0.6229508,0.5737705,0.5409836,0
46,0.25,1,1,0.9836066,0.9672131,0.9016393,0.7704918,0.704918,0.6557377,0.147541,0.1147541,0.08196721,0.04918033,0
47,0.25,1,1,0.9672131,0.9508197,0.9344262,0.9180328,0.8360656,0.7704918,0.1639344,0.1311475,0.08196721,0.03278689,0
48,0.25,1,1,0.9344262,0.8852459,0.852459,0.8360656,0.8032787,0.7704918,0.7377049,0.704918,0.6721311,0.04918033,0
49,0.25,1,1,0.9508197,0.9180328,0.9016393,0.8852459,0.852459,0.8032787,0.7704918,0.704918,0.6393443,0.03278689,0
50,0.25,1,1,0.9672131,0.9344262,0.9016393,0.7704918,0.7540984,0.6885246,0.6393443,0.6065574,0.5901639,0.04918033,0
51,0.25,1,1,0.9672131,0.9344262,0.9180328,0.8688525,0.7377049,0.6885246,0.6721311,0.6065574,0.09836066,0.03278689,0
52,0.25,1,1,0.9344262,0.9016393,0.852459,0.8196721,0.6885246,0.6721311,0.6393443,0.5901639,0.5737705,0.04918033,0
53,0.25,1,1,0.9508197,0.9180328,0.9016393,0.8688525,0.8196721,0.6885246,0.6721311,0.6393443,0.557377,0.4918033,0
54,0.25,1,1,0.9672131,0.9180328,0.9016393,0.7704918,0.7213115,0.704918,0.6393443,0.5737705,0.5409836,0.5081967,0
55,0.25,1,1,0.9672131,0.9508197,0.9016393,0.8688525,0.852459,0.7868852,0.7704918,0.7213115,0.5737705,0.5409836,0
56,0.25,1,1,0.9508197,0.9344262,0.9016393,0.8360656,0.8032787,0.7704918,0.7540984,0.704918,0.6393443,0.6065574,0
57,0.25,1,1,0.9836066,0.9180328,0.7868852,0.7377049,0.704918,0.6721311,0.6557377,0.6065574,0.5737705,0.5409836,0
58,0.25,1,1,0.8688525,0.852459,0.8360656,0.7704918,0.7377049,0.6885246,0.6229508,0.5737705,0.5409836,0.03278689,0
59,0.25,1,1,0.9508197,0.8852459,0.7540984,0.7377049,0.704918,0.6885246,0.6557377,0.6065574,0.5409836,0.5081967,0
60,0.25,1,1,0.9836066,0.9508197,0.9180328,0.7704918,0.704918,0.6557377,0.6229508,0.5901639,0.5737705,0.5245902,0
61,0.25,1,1,0.9508197,0.9344262,0.8688525,0.7377049,0.7213115,0.2131148,0.1803279,0.147541,0.1147541,0.04918033,0
62,0.25,1,1,0.9672131,0.9016393,0.8852459,0.7540984,0.7213115,0.6721311,0.1639344,0.1147541,0.08196721,0.03278689,0
63,0.25,1,1,0.9508197,0.9180328,0.9016393,0.8688525,0.8032787,0.7868852,0.7377049,0.6885246,0.08196721,0.03278689,0
64,0.25,1,1,0.9672131,0.9180328,0.8688525,0.8360656,0.704918,0.6885246,0.6557377,0.5901639,0.5737705,0.5409836,0
65,0.25,1,1,0.9508197,0.9180328,0.8852459,0.852459,0.8360656,0.8196721,0.7704918,0.7377049,0.6721311,0.6065574,0
66,0.25,1,1,0.9672131,0.9016393,0.8852459,0.7540984,0.7213115,0.704918,0.6557377,0.6229508,0.5737705,0.03278689,0
67,0.25,1,1,0.8688525,0.8360656,0.8032787,0.7704918,0.7540984,0.704918,0.6885246,0.6557377,0.5901639,0.5409836,0
68,0.25,1,1,0.9672131,0.8360656,0.8196721,0.8032787,0.7540984,0.7213115,0.6557377,0.6065574,0.06557377,0.03278689,0
69,0.25,1,1,0.9836066,0.9180328,0.7868852,0.7377049,0.704918,0.6721311,0.6229508,0.5901639,0.557377,0.5081967,0
70,0.25,1,1,0.8688525,0.852459,0.8196721,0.7704918,0.7213115,0.6885246,0.6557377,0.5901639,0.557377,0.06557377,0
71,0.25,1,1,0.9836066,0.9672131,0.9180328,0.8852459,0.8360656,0.7868852,0.7540984,0.147541,0.1147541,0.04918033,0
72,0.25,1,1,0.9672131,0.9016393,0.8852459,0.8360656,0.8196721,0.7704918,0.7377049,0.6885246,0.6557377,0.6065574,0
73,0.25,1,1,0.8688525,0.8196721,0.8032787,0.7868852,0.7540984,0.704918,0.6721311,0.6393443,0.6065574,0.06557377,0
74,0.25,1,1,0.9508197,0.9344262,0.8852459,0.852459,0.704918,0.6721311,0.6393443,0.147541,0.08196721,0.04918033,0
75,0.25,1,1,0.9344262,0.8032787,0.7704918,0.7377049,0.6885246,0.6557377,0.6229508,0.5737705,0.5409836,0.5081967,0
76,0.25,1,1,0.9836066,0.9672131,0.9016393,0.8688525,0.8196721,0.7868852,0.7377049,0.1311475,0.08196721,0.03278689,0
77,0.25,1,1,0.9508197,0.9016393,0.8688525,0.8360656,0.8032787,0.7868852,0.6557377,0.6393443,0.5737705,0.5409836,0
78,0.25,1,1,0.9672131,0.9180328,0.8852459,0.8688525,0.8360656,0.8196721,0.7704918,0.6229508,0.5901639,0.06557377,0
79,0.25,1,1,0.9344262,0.9180328,0.9016393,0.7704918,0.7213115,0.6885246,0.6557377,0.6065574,0.5901639,0.557377,0
80,0.25,1,1,0.9836066,0.9344262,0.9016393,0.8852459,0.8196721,0.7540984,0.704918,0.6721311,0.6393443,0.6065574,0
81,0.25,1,1,0.9836066,0.9508197,0.9016393,0.7704918,0.7377049,0.7213115,0.6557377,0.5901639,0.08196721,0.03278689,0
82,0.25,1,1,0.9836066,0.9508197,0.9180328,0.9016393,0.8360656,0.7868852,0.6557377,0.6065574,0.5737705,0.5409836,0
83,0.25,1,1,0.9836066,0.9180328,0.8852459,0.8360656,0.7868852,0.6557377,0.6229508,0.6065574,0.5737705,0.03278689,0
84,0.25,1,1,0.9672131,0.9016393,0.852459,0.8196721,0.7704918,0.6393443,0.6229508,0.5901639,0.5737705,0.5409836,0
85,0.25,1,1,0.9836066,0.9344262,0.9180328,0.8688525,0.8360656,0.8032787,0.7377049,0.6885246,0.557377,0.03278689,0
86,0.25,1,1,0.9836066,0.9672131,0.9016393,0.852459,0.8196721,0.7704918,0.7213115,0.6885246,0.08196721,0.03278689,0
87,0.25,1,1,0.9344262,0.9016393,0.852459,0.8360656,0.8032787,0.7540984,0.6229508,0.5901639,0.5737705,0.5081967,0
88,0.25,1,1,0.9344262,0.9016393,0.8852459,0.852459,0.8360656,0.6885246,0.6393443,0.6065574,0.557377,0.5081967,0
89,0.25,1,1,0.8688525,0.8032787,0.7540984,0.7377049,0.7213115,0.6885246,0.6393443,0.6065574,0.5737705,0.5409836,0
90,0.25,1,1,0.9508197,0.8852459,0.8688525,0.8360656,0.7868852,0.7377049,0.7213115,0.6885246,0.6393443,0.03278689,0
91,0.25,1,1,0.9508197,0.9180328,0.8688525,0.8360656,0.8032787,0.7868852,0.7213115,0.6885246,0.6557377,0.6065574,0
92,0.25,1,1,0.9836066,0.9344262,0.9016393,0.852459,0.7213115,0.704918,0.6229508,0.557377,0.5245902,0.4918033,0
93,0.25,1,1,0.9836066,0.9180328,0.8852459,0.852459,0.8196721,0.6721311,0.6229508,0.5737705,0.5245902,0.4918033,0
94,0.25,1,1,0.8688525,0.8196721,0.7540984,0.7213115,0.6885246,0.6557377,0.6229508,0.5737705,0.5409836,0.5245902,0
95,0.25,1,1,0.9836066,0.9180328,0.8852459,0.8360656,0.8196721,0.7704918,0.7213115,0.6721311,0.06557377,0.03278689,0
96,0.25,1,1,0.9672131,0.9016393,0.8852459,0.852459,0.8196721,0.8032787,0.7540984,0.6885246,0.08196721,0.03278689,0
97,0.25,1,1,0.8688525,0.8196721,0.7540984,0.7213115,0.704918,0.6721311,0.6557377,0.6229508,0.557377,0.04918033,0
98,0.25,1,1,0.8688525,0.852459,0.8196721,0.8032787,0.7704918,0.7213115,0.6885246,0.6557377,0.5901639,0.5409836,0
99,0.25,1,1,0.9836066,0.9672131,0.9180328,0.852459,0.8196721,0.7868852,0.7540984,0.704918,0.6557377,0.6065574,0
100,0.25,1,1,0.9836066,0.9344262,0.9180328,0.9016393,0.7540984,0.7213115,0.6557377,0.6065574,0.5737705,0.03278689,0
101,0.25,1,1,0.9672131,0.9508197,0.9016393,0.8360656,0.8196721,0.7868852,0.6557377,0.5901639,0.08196721,0.03278689,0
102,0.25,1,1,0.9672131,0.9508197,0.9180328,0.7868852,0.7704918,0.7213115,0.6885246,0.6557377,0.6065574,0.5409836,0
103,0.25,1,1,0.9672131,0.9180328,0.8852459,0.8688525,0.8360656,0.704918,0.6885246,0.6557377,0.6065574,0.06557377,0
104,0.25,1,1,0.9672131,0.9180328,0.9016393,0.8688525,0.8360656,0.704918,0.1803279,0.1311475,0.09836066,0.06557377,0
105,0.25,1,1,0.9344262,0.8852459,0.8688525,0.8360656,0.8032787,0.7704918,0.7540984,0.6229508,0.557377,0.5081967,0
106,0.25,1,1,0.9508197,0.8196721,0.7540984,0.7377049,0.704918,0.6721311,0.6229508,0.5737705,0.5245902,0.03278689,0
107,0.25,1,1,0.9836066,0.9344262,0.9180328,0.8852459,0.8196721,0.7868852,0.7540984,0.7213115,0.1147541,0.04918033,0
108,0.25,1,1,0.9508197,0.9180328,0.8852459,0.8196721,0.8032787,0.7704918,0.7377049,0.6065574,0.557377,0.5081967,0
109,0.25,1,1,0.9836066,0.9508197,0.9016393,0.852459,0.8196721,0.7868852,0.7213115,0.6885246,0.6557377,0.4918033,0
110,0.25,1,1,0.9672131,0.8360656,0.7868852,0.7540984,0.704918,0.6721311,0.6557377,0.5901639,0.5409836,0.5081967,0
111,0.25,1,1,0.9836066,0.9344262,0.9180328,0.8688525,0.852459,0.704918,0.6721311,0.6065574,0.5737705,0.03278689,0
112,0.25,1,1,0.9508197,0.9344262,0.9180328,0.9016393,0.8196721,0.7868852,0.1803279,0.147541,0.1147541,0.04918033,0
113,0.25,1,1,0.9836066,0.9508197,0.9180328,0.9016393,0.7540984,0.6885246,0.6229508,0.5737705,0.5409836,0.04918033,0
114,0.25,1,1,0.9836066,0.9508197,0.9016393,0.7704918,0.7377049,0.704918,0.6557377,0.6229508,0.5901639,0.06557377,0
115,0.25,1,1,0.8688525,0.852459,0.8196721,0.8032787,0.7377049,0.704918,0.6721311,0.6229508,0.5737705,0.5409836,0
116,0.25,1,1,0.9672131,0.9508197,0.9344262,0.8688525,0.7377049,0.6721311,0.6393443,0.5901639,0.5409836,0.5081967,0
117,0.25,1,1,0.9344262,0.8852459,0.852459,0.8360656,0.8196721,0.7540984,0.7213115,0.6885246,0.5409836,0.4918033,0
118,0.25,1,1,0.9836066,0.9344262,0.8032787,0.7704918,0.7540984,0.7213115,0.6885246,0.6229508,0.5901639,0.04918033,0
119,0.25,1,1,0.9672131,0.9016393,0.8688525,0.8360656,0.704918,0.6885246,0.6557377,0.6229508,0.5737705,0.5245902,0
120,0.25,1,1,0.9672131,0.9508197,0.9344262,0.8852459,0.852459,0.8196721,0.7704918,0.6393443,0.5737705,0.5081967,0
121,0.25,1,1,0.9672131,0.9016393,0.8688525,0.8196721,0.7868852,0.6557377,0.6393443,0.5901639,0.5245902,0.4918033,0
122,0.25,1,1,0.9672131,0.9344262,0.9180328,0.8688525,0.852459,0.7868852,0.7540984,0.7377049,0.6885246,0.5409836,0
123,0.25,1,1,0.9836066,0.9672131,0.8360656,0.7540984,0.7213115,0.2295082,0.1967213,0.1639344,0.1147541,0.04918033,0
124,0.25,1,1,0.9672131,0.9508197,0.8196721,0.7704918,0.7377049,0.6885246,0.6557377,0.5901639,0.5409836,0.5081967,0
125,0.25,1,1,0.9836066,0.9672131,0.9016393,0.8688525,0.8360656,0.7868852,0.7377049,0.5901639,0.5409836,0.03278689,0
126,0.25,1,1,0.9672131,0.9180328,0.7868852,0.7704918,0.7377049,0.7213115,0.6885246,0.6557377,0.5901639,0.04918033,0
127,0.25,1,1,0.9836066,0.9508197,0.9344262,0.9180328,0.7704918,0.7377049,0.6721311,0.1311475,0.09836066,0.04918033,0
128,0.25,1,1,0.9836066,0.9672131,0.9344262,0.8032787,0.7540984,0.704918,0.6393443,0.6065574,0.5737705,0.5409836,0
129,0.25,1,1,0.9508197,0.9180328,0.8688525,0.8032787,0.6721311,0.6557377,0.6393443,0.6065574,0.5737705,0.03278689,0
130,0.25,1,1,0.9508197,0.8852459,0.8360656,0.704918,0.6721311,0.6557377,0.6229508,0.6065574,0.5245902,0.03278689,0
131,0.25,1,1,0.9672131,0.9508197,0.9016393,0.8360656,0.8032787,0.6721311,0.6557377,0.6229508,0.5737705,0.5409836,0
132,0.25,1,1,0.9672131,0.9016393,0.8688525,0.852459,0.8032787,0.7704918,0.7213115,0.6885246,0.5409836,0.03278689,0
133,0.25,1,1,0.9836066,0.9344262,0.8688525,0.8360656,0.8196721,0.8032787,0.7213115,0.6885246,0.6557377,0.6065574,0
134,0.25,1,1,0.9836066,0.9344262,0.9016393,0.8852459,0.852459,0.7868852,0.7540984,0.7377049,0.6885246,0.6065574,0
135,0.25,1,1,0.9508197,0.8852459,0.8688525,0.8360656,0.8196721,0.6885246,0.6557377,0.6229508,0.5737705,0.5081967,0
136,0.25,1,1,0.9672131,0.9508197,0.9016393,0.852459,0.8196721,0.7868852,0.7213115,0.5901639,0.5409836,0.4918033,0
137,0.25,1,1,0.8688525,0.8032787,0.7704918,0.7213115,0.6721311,0.6393443,0.6065574,0.5737705,0.5409836,0.4918033,0
138,0.25,1,1,0.9836066,0.9344262,0.8688525,0.8360656,0.8032787,0.7868852,0.7213115,0.6885246,0.6557377,0.6065574,0
139,0.25,1,1,0.9836066,0.9508197,0.8852459,0.852459,0.8032787,0.7704918,0.7213115,0.6721311,0.6393443,0.6065574,0
140,0.25,1,1,0.9672131,0.9344262,0.8852459,0.852459,0.8360656,0.8032787,0.7377049,0.7213115,0.6721311,0.6065574,0
141,0.25,1,1,0.9508197,0.9344262,0.8032787,0.7704918,0.7377049,0.7213115,0.6557377,0.5901639,0.557377,0.04918033,0
142,0.25,1,1,0.9508197,0.9344262,0.9016393,0.8852459,0.8360656,0.704918,0.6721311,0.6393443,0.09836066,0.03278689,0
143,0.25,1,1,0.9836066,0.9344262,0.8032787,0.7868852,0.7213115,0.6885246,0.6721311,0.6393443,0.5901639,0.03278689,0
144,0.25,1,1,0.9672131,0.9508197,0.8196721,0.7868852,0.7377049,0.6885246,0.6557377,0.6229508,0.5901639,0.5245902,0
145,0.25,1,1,0.9672131,0.9344262,0.8852459,0.8196721,0.7868852,0.7377049,0.6065574,0.5737705,0.5245902,0.4918033,0
146,0.25,1,1,0.9836066,0.9508197,0.8852459,0.8360656,0.7868852,0.7704918,0.704918,0.6721311,0.5245902,0.03278689,0
147,0.25,1,1,0.9508197,0.9016393,0.8852459,0.8196721,0.7868852,0.7540984,0.7213115,0.6721311,0.6393443,0.03278689,0
148,0.25,1,1,0.9672131,0.9180328,0.8852459,0.8688525,0.7377049,0.6885246,0.6393443,0.5901639,0.557377,0.06557377,0
149,0.25,1,1,0.9836066,0.9508197,0.9180328,0.8688525,0.8360656,0.7704918,0.6229508,0.5901639,0.5409836,0.03278689,0
150,0.25,1,1,0.9508197,0.8852459,0.8688525,0.8196721,0.8032787,0.7868852,0.7540984,0.7213115,0.6885246,0.6065574,0
151,0.25,1,1,0.9672131,0.9180328,0.8688525,0.852459,0.7868852,0.7704918,0.7377049,0.6065574,0.5409836,0.03278689,0
152,0.25,1,1,0.9836066,0.9344262,0.8032787,0.7377049,0.704918,0.6557377,0.6393443,0.6065574,0.5409836,0.5081967,0
153,0.25,1,1,0.9836066,0.852459,0.8032787,0.7704918,0.7377049,0.6721311,0.6393443,0.1147541,0.06557377,0.03278689,0
154,0.25,1,1,0.9672131,0.9180328,0.7868852,0.7540984,0.7213115,0.704918,0.6393443,0.147541,0.08196721,0.04918033,0
155,0.25,1,1,0.9508197,0.9344262,0.8852459,0.852459,0.8360656,0.6885246,0.6557377,0.6065574,0.5737705,0.06557377,0
156,0.25,1,1,0.9508197,0.9344262,0.9180328,0.9016393,0.852459,0.8196721,0.7868852,0.7213115,0.5901639,0.03278689,0
157,0.25,1,1,0.9344262,0.9180328,0.9016393,0.852459,0.8196721,0.8032787,0.7540984,0.7213115,0.6393443,0.03278689,0
158,0.25,1,1,0.9672131,0.9508197,0.9180328,0.8852459,0.8360656,0.8032787,0.7377049,0.6885246,0.5409836,0.5081967,0
159,0.25,1,1,0.9508197,0.9344262,0.8032787,0.7704918,0.7377049,0.6721311,0.6393443,0.5901639,0.557377,0.5081967,0
160,0.25,1,1,0.9672131,0.9508197,0.9344262,0.9016393,0.852459,0.7868852,0.7377049,0.6065574,0.08196721,0.03278689,0
161,0.25,1,1,0.9836066,0.9508197,0.8032787,0.7540984,0.2622951,0.1967213,0.147541,0.1147541,0.08196721,0.03278689,0
162,0.25,1,1,0.9672131,0.9508197,0.9180328,0.9016393,0.8360656,0.7868852,0.6557377,0.6229508,0.08196721,0.03278689,0
163,0.25,1,1,0.9836066,0.9508197,0.9344262,0.9016393,0.8360656,0.7868852,0.7377049,0.5901639,0.5409836,0.5081967,0
164,0.25,1,1,0.9344262,0.9180328,0.8852459,0.8360656,0.704918,0.6885246,0.6557377,0.6229508,0.5901639,0.5409836,0
165,0.25,1,1,0.9672131,0.9508197,0.9016393,0.8852459,0.852459,0.7868852,0.7377049,0.704918,0.09836066,0.06557377,0
166,0.25,1,1,0.9508197,0.9016393,0.8852459,0.8688525,0.8360656,0.8032787,0.6229508,0.1311475,0.09836066,0.03278689,0
167,0.25,1,1,0.9836066,0.9180328,0.7868852,0.7540984,0.704918,0.6557377,0.6393443,0.5901639,0.06557377,0.03278689,0
168,0.25,1,1,0.9508197,0.9016393,0.8852459,0.7540984,0.7213115,0.6885246,0.6229508,0.5901639,0.06557377,0.03278689,0
169,0.25,1,1,0.9836066,0.9508197,0.9016393,0.8688525,0.8360656,0.7868852,0.7377049,0.5901639,0.557377,0.06557377,0
170,0.25,1,1,0.9836066,0.9180328,0.9016393,0.852459,0.8196721,0.7704918,0.7377049,0.5901639,0.557377,0.5245902,0
171,0.25,1,1,0.9836066,0.9508197,0.9016393,0.852459,0.8196721,0.6885246,0.6229508,0.1311475,0.09836066,0.06557377,0
172,0.25,1,1,0.9836066,0.9508197,0.9344262,0.8688525,0.8360656,0.7868852,0.7377049,0.704918,0.6393443,0.6065574,0
173,0.25,1,1,0.9672131,0.9508197,0.9180328,0.8688525,0.852459,0.8196721,0.8032787,0.7377049,0.5901639,0.04918033,0
174,0.25,1,1,0.9836066,0.9508197,0.9344262,0.8688525,0.8360656,0.7868852,0.7540984,0.704918,0.6557377,0.6065574,0
175,0.25,1,1,0.9672131,0.9508197,0.8852459,0.8688525,0.8360656,0.704918,0.6557377,0.6065574,0.5737705,0.5409836,0
176,0.25,1,1,0.9508197,0.9016393,0.8688525,0.852459,0.8196721,0.7868852,0.7540984,0.6229508,0.09836066,0.06557377,0
177,0.25,1,1,0.9836066,0.9508197,0.9344262,0.9016393,0.8360656,0.7868852,0.7377049,0.6885246,0.6557377,0.6065574,0
178,0.25,1,1,0.9672131,0.8360656,0.8032787,0.7540984,0.7377049,0.704918,0.6721311,0.147541,0.1147541,0.06557377,0
179,0.25,1,1,0.9508197,0.9344262,0.9016393,0.8688525,0.8360656,0.704918,0.6393443,0.5901639,0.5409836,0.03278689,0
180,0.25,1,1,0.9836066,0.9180328,0.8852459,0.852459,0.704918,0.6557377,0.6229508,0.1311475,0.08196721,0.04918033,0
181,0.25,1,1,0.9836066,0.9508197,0.9180328,0.8688525,0.852459,0.8032787,0.7377049,0.5901639,0.557377,0.4918033,0
182,0.25,1,1,0.9508197,0.8852459,0.852459,0.8196721,0.8032787,0.7868852,0.7540984,0.704918,0.6885246,0.6065574,0
183,0.25,1,1,0.9672131,0.9180328,0.8688525,0.852459,0.8196721,0.7868852,0.7540984,0.704918,0.6721311,0.6065574,0
184,0.25,1,1,0.9836066,0.9180328,0.9016393,0.8688525,0.8360656,0.8196721,0.6885246,0.6393443,0.08196721,0.04918033,0
185,0.25,1,1,0.9836066,0.9180328,0.9016393,0.8852459,0.852459,0.7704918,0.7377049,0.704918,0.6557377,0.6065574,0
186,0.25,1,1,0.9836066,0.9344262,0.8032787,0.7868852,0.7540984,0.704918,0.6721311,0.6065574,0.5737705,0.5409836,0
187,0.25,1,1,0.9344262,0.9016393,0.8852459,0.8688525,0.8360656,0.7868852,0.7377049,0.6065574,0.5737705,0.03278689,0
188,0.25,1,1,0.9508197,0.9344262,0.9016393,0.8360656,0.8196721,0.8032787,0.6721311,0.1147541,0.08196721,0.03278689,0
189,0.25,1,1,0.9672131,0.9016393,0.8688525,0.852459,0.8196721,0.8032787,0.7868852,0.7377049,0.6557377,0.04918033,0
190,0.25,1,1,0.8688525,0.852459,0.8360656,0.7868852,0.7377049,0.704918,0.6721311,0.1311475,0.06557377,0.03278689,0
191,0.25,1,1,0.9672131,0.9344262,0.8852459,0.8688525,0.8196721,0.6721311,0.6229508,0.1311475,0.09836066,0.03278689,0
192,0.25,1,1,0.9836066,0.9508197,0.9344262,0.9016393,0.7540984,0.6885246,0.6393443,0.5901639,0.5409836,0.03278689,0
193,0.25,1,1,0.9672131,0.9508197,0.9180328,0.7868852,0.7377049,0.704918,0.6721311,0.6065574,0.557377,0.04918033,0
194,0.25,1,1,0.9836066,0.9672131,0.9180328,0.8852459,0.8688525,0.7868852,0.7213115,0.6885246,0.08196721,0.04918033,0
195,0.25,1,1,0.8688525,0.8196721,0.8032787,0.7868852,0.7540984,0.6885246,0.6557377,0.6065574,0.06557377,0.03278689,0
196,0.25,1,1,0.9344262,0.9016393,0.852459,0.8360656,0.704918,0.6557377,0.6229508,0.6065574,0.5409836,0.5081967,0
197,0.25,1,1,0.9836066,0.9508197,0.9180328,0.8688525,0.8360656,0.7868852,0.7377049,0.1311475,0.09836066,0.06557377,0
