Web,Round,Site,M_D_T,Habitat,Site_trans,Lower_Taxon,ID_Code,Upper_Taxon,Upper_Taxon_abundance,Number,Conflict
PL_FV,1,Haddon_Hill,triad,heathland,Hadd.hea.1,Potentilla_erecta,222.1,Oscinella_frit,Oscinella_frit,1,NA
PL_FV,1,Haddon_Hill,triad,heathland,Hadd.hea.1,Potentilla_erecta,222.2,Cerodontha_denticornis,Cerodontha_denticornis,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,322.1,Empis_nigritarsis,Empis_nigritarsis,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,275.1,Pegomya_geniculata,Pegomya_geniculata,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,231.1,Melanostoma_scalare,Melanostoma_scalare,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,305.1,Empis_nigritarsis,Empis_nigritarsis,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,305.2,Sciaridae_sp.,Sciaridae_sp.,1,1
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,305.3,Sciaridae_sp.,Sciaridae_sp.,1,1
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,234.1,Pegomya_geniculata,Pegomya_geniculata,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,234.2,Pherbellia_albocostata,Pherbellia_albocostata,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,262.1,Bicellaria_nigra,Bicellaria_nigra,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.4,Euphorbia_amygdaloides,262.2,Tetanura_pallidiventris,Tetanura_pallidiventris,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,301.1,Empis_nigritarsis,Empis_nigritarsis,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,282.1,Hylemya_nigrimana,Hylemya_nigrimana,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,180.1,Hylemya_nigrimana,Hylemya_nigrimana,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,265.1,Pegomya_geniculata,Pegomya_geniculata,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,265.2,Tetanura_pallidiventris,Tetanura_pallidiventris,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,94.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,298.1,Melanostoma_scalare,Melanostoma_scalare,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,252.1,Empis_nigritarsis,Empis_nigritarsis,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,283.1,Melanostoma_scalare,Melanostoma_scalare,1,NA
PL_FV,1,Leigh_Woods,monad,woodland,Leig.woo.5,Euphorbia_amygdaloides,221.1,Empis_pennipes,Empis_pennipes,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,270.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,261.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,324.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,227.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,236.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,299.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,306.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,239.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,103.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Cloud_Hill,dyad,woodland,Clou.woo.3,Melampyrum_pratense,278.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Rubus_fruticosus_agg.,157.1,Byturus_tomentosus,Byturus_tomentosus,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Trifolium_dubium,225.1,Opomyza_petrei,Opomyza_petrei,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Ranunculus_repens,155.1,Oedemera_nobilis,Oedemera_nobilis,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Ranunculus_repens,280.1,Phaonia_serva,Phaonia_serva,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Veronica_chamaedrys,276.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Dolebury_Warren,triad,scrub,Dole.scr.2,Rubus_fruticosus_agg.,253.1,Andrena_minutula,Andrena_minutula,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,250.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,209.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,11.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,256.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,26.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,4.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,192.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,293.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,77.1,Bombus_pascuorum,Bombus_pascuorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,51.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Trifolium_pratense,13.1,Bombus_pratorum,Bombus_pratorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,273.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,268.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,42.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,25.1,Lasioglossum_villosulum,Lasioglossum_villosulum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,86.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,73.1,Andrena_fulvago,Andrena_fulvago,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,230.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,83.1,Cheilosia_albitarsis,Cheilosia_albitarsis,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,185.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Hypochaeris_radicata,277.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,1,Dolebury_Warren,triad,grassland,Dole.gra.2,Lotus_corniculatus,65.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Dolebury_Warren,triad,woodland,Dole.woo.2,Hyacinthoides_non-scripta,84.1,Ocydromia_glabricula,Ocydromia_glabricula,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.1,Potentilla_erecta,361.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.1,Potentilla_erecta,364.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.1,Potentilla_erecta,364.2,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.1,Potentilla_erecta,362.1,Scathophaga_stercoraria,Scathophaga_stercoraria,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.1,Potentilla_erecta,223.1,Phaonia_incana,Phaonia_incana,1,NA
PL_FV,1,Cloud_Hill,dyad,heathland,Clou.hea.3,Potentilla_erecta,478.1,Pegoplata_aestiva,Pegoplata_aestiva,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Pilosella_officinarum,475.1,Lasioglossum_calceatum,Lasioglossum_calceatum,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Daucus_carota,127.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Daucus_carota,127.2,Braconidae_sp._FV,Braconidae_sp.,1,1+2
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,471.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,471.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,471.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,30.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,30.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Pilosella_officinarum,519.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Pilosella_officinarum,519.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,525.1,Oedemera_nobilis,Oedemera_nobilis,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,525.2,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,484.1,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,484.2,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,484.3,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,484.5,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,517.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,517.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,466.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,466.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,469.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,469.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,469.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,469.4,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.1,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.10,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.11,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.12,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.13,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.14,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.15,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.16,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.17,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.18,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.2,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.3,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.4,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.5,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.6,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.7,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.8,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,523.9,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Daucus_carota,477.1,Empis_digramma,Empis_digramma,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Daucus_carota,477.2,Hercostomus_nigripennis,Hercostomus_nigripennis,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Pilosella_officinarum,473.1,Oedemera_nobilis,Oedemera_nobilis,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,502.1,Bombus_lucorum,Bombus_lucorum,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,511.1,Lasioglossum_leucozonium,Lasioglossum_leucozonium,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,398.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,398.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,224.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,224.2,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.1,Hypochaeris_radicata,224.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,365.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,396.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,435.1,Bombus_lapidarius,Bombus_lapidarius,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,95.1,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,296.1,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,296.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,296.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,296.4,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,411.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Ranunculus_bulbosus,82.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,505.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,505.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,314.1,Oscinimorpha_minutissima,Oscinimorpha_minutissima,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,360.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,360.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,360.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,360.4,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,289.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,56.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,56.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,56.3,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,56.4,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,24.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,24.2,Oedemera_lurida,Oedemera_lurida,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Daucus_carota,241.1,Ichneumonidae_sp._FV,Ichneumonidae_sp.,1,1+2
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Daucus_carota,64.1,Ichneumonidae_sp._FV,Ichneumonidae_sp.,1,1+2
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Daucus_carota,64.2,Oedemera_nobilis,Oedemera_nobilis,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,371.1,Meligethes_sp.,Meligethes_sp.,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,371.2,Olibrus_sp.,Olibrus_sp.,1,1
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,237.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,237.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Daucus_carota,243.1,Sarcophaga_teretirostris,Sarcophaga_teretirostris,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,49.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.2,Hypochaeris_radicata,49.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Lotus_corniculatus,527.1,Osmia_aurulenta,Osmia_aurulenta,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Hypochaeris_radicata,312.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Lotus_corniculatus,450.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Cirsium_vulgare,74.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Cirsium_vulgare,74.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Cirsium_vulgare,74.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Cirsium_vulgare,520.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Daucus_carota,233.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Daucus_carota,504.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Daucus_carota,504.2,Ichneumonidae_sp._FV,Ichneumonidae_sp.,1,1+2
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Daucus_carota,504.3,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Anacamptis_pyramidalis,464.1,Oedemera_lurida,Oedemera_lurida,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Hypochaeris_radicata,100.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Hypochaeris_radicata,467.1,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Hypochaeris_radicata,467.2,Psilothrix_viridicoeruleus,Psilothrix_viridicoeruleus,1,NA
PL_FV,1,Penhale_Sands,monad,sand_dune,Penh.san.3,Lotus_corniculatus,368.1,Polyommatus_icarus,Polyommatus_icarus,1,NA
PL_FV,1,North_Hill,dyad,scrub,Nort.scr.1,Ulex_europaeus,381.1,Bombus_terrestris,Bombus_terrestris,1,NA
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,402.1,Sphaerophoria_sp.,Sphaerophoria_sp.,1,1
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,480.1,Formica_fusca,Formica_fusca,1,NA
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,342.1,Formica_fusca,Formica_fusca,1,NA
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,441.1,Formica_fusca,Formica_fusca,1,NA
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,518.1,Formica_fusca,Formica_fusca,1,NA
PL_FV,1,North_Hill,dyad,heathland,Nort.hea.3,Potentilla_erecta,458.1,Formica_fusca,Formica_fusca,1,NA
